"gender","age","major","attendance_pct","study_hours_per_day","previous_gpa","sleep_hours","social_hours_week","final_cgpa"
"Female",18,"Engineering",86.2,2.8,3.11,8.4,12,3.41
"Female",23,"Business",100,2.4,3.71,10,10,3.91
"Female",19,"Psychology",92.6,3.8,2.51,6.6,17,2.62
"Female",23,"Engineering",100,3,3.36,5.6,8,3.58
"Male",18,"Psychology",43,4.7,3.32,7.7,12,2.93
"Female",18,"Economics",80.4,3.1,2.63,5.7,8,2.74
"Male",22,"Psychology",100,3.6,3.33,5.3,9,3.64
"Female",24,"Engineering",76.4,1.5,3.24,6.6,3,3.06
"Male",19,"Business",100,6.1,3.01,10,10,3.35
"Female",20,"Economics",100,6.2,3.53,8,7,4
"Male",23,"Computer Science",78,2.2,2.81,7.6,3,2.84
"Male",22,"Computer Science",77.5,2.3,3.24,4.5,6,3.01
"Female",23,"Computer Science",69.8,4.3,3.03,6.1,6,3.13
"Male",23,"Computer Science",75.6,2.9,2.79,9.1,8,2.72
"Male",20,"Mathematics",66.5,4.6,3.35,6.6,8,3.57
"Male",19,"Computer Science",91.4,8.3,3,10,5,3.49
"Male",18,"Engineering",63.2,2.3,2.36,7.7,11,2.24
"Male",21,"Computer Science",94.1,6.4,2.2,6.8,4,2.68
"Male",23,"Psychology",94.4,2,3.49,6.5,5,3.58
"Female",21,"Computer Science",60.1,2.5,2.49,6.9,8,2.51
"Male",19,"Business",100,4.3,3.24,4.8,12,3.67
"Female",21,"Engineering",92.7,5.5,3.13,8.5,6,3.47
"Female",23,"Engineering",96.2,8.2,2.92,7.7,8,3.4
"Male",20,"Economics",73.6,9.8,4,6.6,10,4
"Female",21,"Mathematics",94.3,3.2,3.19,6.8,11,3.66
"Male",19,"Psychology",100,3.9,3.48,8.2,6,3.85
"Female",19,"Engineering",83.5,4.7,3.24,10,4,3.65
"Male",24,"Business",100,3.8,2.98,9.3,9,3.25
"Male",24,"Computer Science",85.7,3.2,3.09,7.3,4,3.36
"Female",20,"Engineering",100,2.7,3.83,5.8,7,3.87
"Female",21,"Business",89.4,5.5,3.64,4.7,9,4
"Female",21,"Computer Science",93.8,8.2,4,7.2,8,4
"Male",24,"Mathematics",59.9,1.3,3.21,5.8,19,2.33
"Female",18,"Engineering",90.6,3.4,2.66,7.2,7,3.09
"Male",22,"Engineering",74,1.4,2.88,7.4,10,2.74
"Male",19,"Business",72.3,5.3,2.51,8.1,2,2.56
"Male",18,"Economics",100,2.4,3.48,5.2,11,3.75
"Female",19,"Psychology",81.8,7.6,2.81,5.7,14,3.26
"Male",18,"Mathematics",70,3.6,1.57,6.5,6,1.6
"Male",24,"Psychology",79.6,5.4,4,7.4,13,3.94
"Female",24,"Engineering",65.5,2.2,2.81,7.3,7,2.77
"Male",22,"Psychology",100,4.2,2.81,10,7,3.05
"Male",18,"Computer Science",74.6,4.2,3.94,4,8,4
"Male",19,"Mathematics",92.9,4.9,2.5,8.7,7,2.77
"Female",21,"Psychology",100,2.6,3.67,8.6,10,3.9
"Male",19,"Computer Science",77.5,7.2,2.81,5.6,12,3.03
"Male",23,"Business",93,4.7,2.44,6.3,12,2.81
"Female",24,"Psychology",69.5,8,3.95,9.6,9,4
"Female",20,"Mathematics",100,1.5,3.56,6.1,8,3.94
"Male",20,"Computer Science",99,4.2,3.56,6.1,7,4
"Female",24,"Psychology",82.1,3.5,3.28,7.2,9,3.76
"Female",23,"Business",73.4,9.9,3.4,7.8,10,3.65
"Female",20,"Psychology",83.3,5.6,2.48,8.5,13,2.74
"Male",24,"Computer Science",79.9,3.8,3.16,8.6,6,3.27
"Female",20,"Psychology",100,5.4,2.64,8.2,9,2.81
"Male",24,"Mathematics",66.6,3,2.41,4.1,5,2.37
"Male",22,"Engineering",87,5,3.31,6.9,7,3.63
"Male",21,"Computer Science",84.7,13,3.68,8,7,4
"Male",21,"Computer Science",83.2,2.7,2.91,8,5,3.33
"Male",19,"Computer Science",83.4,4.2,2.99,5.9,4,3.21
"Female",23,"Computer Science",83.3,2.4,2.53,5.5,9,2.56
"Male",24,"Psychology",98.1,2.1,3.1,5.4,12,3.35
"Male",18,"Mathematics",94.1,6.4,3.48,7.7,10,3.77
"Male",19,"Business",91.3,1.8,3.5,8.5,9,3.45
"Male",19,"Mathematics",39.5,5,3.37,7.2,5,3.32
"Female",24,"Computer Science",89.5,6.2,2.79,5.4,4,3.28
"Male",24,"Economics",60.2,3,2.77,7.3,6,2.8
"Male",19,"Psychology",94.7,7.8,3.5,5.6,7,4
"Male",19,"Economics",100,7.4,3.51,5.9,9,4
"Male",21,"Psychology",71.1,3,3.01,6.4,10,2.84
"Male",18,"Computer Science",81.1,1.6,2.89,5.8,8,2.91
"Female",19,"Psychology",76,5.2,3.68,5.3,4,3.78
"Female",21,"Computer Science",100,3.7,2.92,9.3,7,3.06
"Male",19,"Mathematics",86.4,4.4,3.47,4.2,10,3.62
"Female",20,"Engineering",100,5.2,3.03,6.1,9,3.42
"Female",19,"Psychology",91.2,1.4,2.58,6.7,7,2.89
"Female",24,"Computer Science",88.6,2.9,3.91,8.8,8,3.99
"Male",23,"Economics",86,9.3,3.16,7.4,5,3.75
"Male",23,"Computer Science",97.3,4.4,2.74,6.6,4,3.12
"Male",19,"Economics",58.9,5.4,2.4,5.9,14,1.99
"Female",22,"Psychology",86.3,4.2,2.45,8.7,8,2.7
"Female",20,"Business",83.9,5.3,2.91,5.8,10,3.37
"Male",18,"Economics",95.9,7.4,4,7.3,8,4
"Male",19,"Computer Science",82.2,0.9,2.81,6.7,6,3.01
"Female",18,"Psychology",69.4,6,3.82,7.7,11,3.82
"Female",20,"Computer Science",85.1,3.8,3.03,9.4,5,3.08
"Female",19,"Business",68.8,6.6,2.51,8.1,10,2.42
"Female",22,"Engineering",56.1,3.1,2.86,6.8,9,2.67
"Male",21,"Business",95.9,3,2.46,9.5,8,2.74
"Female",22,"Mathematics",93.7,1.7,2.67,9.4,11,2.9
"Female",24,"Psychology",92,3.8,2.66,8.7,7,2.82
"Male",22,"Business",100,1.7,2.15,7.4,10,2.22
"Male",21,"Engineering",75,3.6,3.86,5.8,11,3.88
"Female",24,"Computer Science",63.5,4.4,3.21,4,9,3.35
"Male",21,"Psychology",83.9,2.5,2.76,7.3,10,3.02
"Female",23,"Economics",79.8,1.3,3.21,8.2,15,3.13
"Female",21,"Business",72.4,1.1,2.68,5,8,2.58
"Female",19,"Engineering",83.8,2.1,1.76,7.6,5,2.16
"Male",18,"Business",75.8,1,4,6.3,12,3.71
"Male",23,"Mathematics",57.5,4.3,3.19,7.8,6,3.14
"Female",23,"Psychology",78.4,13.2,2.81,6.1,7,3.47
"Male",18,"Computer Science",68,1.7,2.13,5.9,11,2.12
"Female",23,"Engineering",88.5,14,2.35,6.9,8,3.4
"Female",21,"Business",75.2,4.2,3.93,5.2,9,3.95
"Male",22,"Psychology",100,4.7,3.85,8.4,9,3.97
"Male",20,"Business",100,1.4,3.48,7,10,3.83
"Male",21,"Psychology",95.2,4.4,2.54,5.3,9,2.66
"Male",24,"Mathematics",61.7,2.8,3.85,6.1,10,3.94
"Female",24,"Business",100,9,3.32,7.9,9,3.89
"Female",22,"Mathematics",100,1.1,3.43,6.5,9,3.44
"Female",22,"Economics",85.3,2.9,3.32,8.1,7,3.49
"Female",23,"Economics",100,2.3,2.35,5.5,7,2.63
"Male",19,"Engineering",76.7,4.8,2.5,6.6,4,2.42
"Female",19,"Mathematics",57,0.6,2.84,6.9,3,2.22
"Female",23,"Psychology",73.6,8.8,3.42,10,9,3.59
"Female",23,"Engineering",100,4.7,2.41,5.9,10,2.5
"Female",18,"Business",62.6,4.5,3.01,7.9,4,3.26
"Male",18,"Business",85,1.8,3.01,7.7,4,3.38
"Female",20,"Psychology",85.5,6.2,3.5,9.6,11,3.91
"Male",20,"Computer Science",77.3,5.8,3.44,9,7,3.29
"Male",20,"Computer Science",78.3,7.7,2.59,6.3,9,2.85
"Male",20,"Business",86.1,3.3,3.82,5.4,6,4
"Female",22,"Psychology",76.6,1.3,2.52,4.9,9,2.37
"Female",22,"Computer Science",63.7,2.6,3.65,7.4,12,3.81
"Female",18,"Mathematics",88.2,6.7,2.82,8.5,8,3.34
"Female",19,"Business",100,2.9,3.18,8.7,8,3.32
"Female",23,"Economics",98,11.1,3.21,6.6,6,3.99
"Female",24,"Mathematics",72.9,6.3,3.2,7.1,5,3.35
"Male",19,"Psychology",66.2,10.2,3.44,9.1,8,3.87
"Male",21,"Economics",80.7,3,3.3,5.9,12,3.55
"Male",22,"Mathematics",100,5.1,3.49,4,7,3.83
"Female",20,"Computer Science",94.7,2.1,3.33,8.7,9,3.49
"Female",20,"Computer Science",95.6,6.4,2.47,5.3,5,2.79
"Male",21,"Economics",98.3,5.3,3.23,6.6,7,3.5
"Male",19,"Engineering",91.3,6,2.82,7.7,8,3.18
"Female",20,"Business",86.8,3.1,2.55,6.3,8,2.79
"Male",19,"Economics",94.9,4.3,2.96,8.6,11,3.09
"Female",23,"Psychology",76.8,4.2,3.19,10,13,3.28
"Female",21,"Business",63.8,3.1,3.22,5.8,2,2.93
"Male",24,"Mathematics",95.8,4.4,3.63,7.2,5,4
"Male",19,"Psychology",100,4.9,3.75,7,5,4
"Female",23,"Psychology",68.2,5.4,3.27,7.5,10,3.21
"Female",19,"Computer Science",97.3,3.1,3.36,6.1,9,3.86
"Male",19,"Mathematics",100,6.2,3.15,6,7,3.81
"Female",20,"Computer Science",85,6,3.48,6.1,7,3.81
"Male",18,"Computer Science",72.7,5.5,3.34,6.3,9,3.32
"Male",22,"Engineering",86.8,6.5,3.07,6.3,10,3.42
"Female",19,"Computer Science",76.7,3.6,4,4,10,3.93
"Female",19,"Business",75.7,1.9,2.83,7.1,5,2.7
"Male",19,"Psychology",91.5,6,3.83,6.5,11,4
"Female",18,"Computer Science",60.9,2.8,2.42,5.9,8,2.43
"Female",23,"Economics",63.3,1.3,3.51,7.1,5,3.58
"Male",24,"Business",85.3,2.8,3.82,7,8,4
"Male",24,"Mathematics",84.7,4.4,2.15,6.4,8,2.53
"Female",21,"Psychology",90.2,8.4,3.17,7,6,3.64
"Male",20,"Economics",100,4.9,3.46,6.1,10,3.88
"Male",18,"Economics",86.6,6.5,3.23,5.2,8,3.75
"Male",23,"Mathematics",94,6,3.29,9.9,10,3.45
"Female",19,"Economics",70.4,4.8,3.17,6.3,9,3.42
"Female",23,"Business",96.5,3.4,2.55,7.4,4,2.76
"Female",18,"Mathematics",77.1,2.1,4,10,5,3.78
"Male",18,"Economics",86.1,11.8,2.85,6.4,7,3.54
"Female",18,"Mathematics",83.4,2.9,3.32,7.7,6,3.78
"Female",21,"Mathematics",100,3.4,2.78,10,14,2.87
"Female",22,"Computer Science",65.4,3.7,1.96,4.5,7,1.78
"Female",20,"Computer Science",50.8,2.8,2.64,9,4,2.32
"Male",21,"Computer Science",81.8,5.4,2.38,7.3,7,2.97
"Female",21,"Economics",92,2.9,3.65,6.2,10,3.79
"Male",22,"Psychology",87.3,3.3,2.8,7.1,13,3.12
"Male",21,"Business",100,2.7,2.84,6.5,8,3.29
"Male",18,"Economics",91.6,3.3,2.57,9.4,8,2.94
"Male",18,"Computer Science",76.5,1.8,3.15,7,6,3.27
"Male",23,"Mathematics",50.1,1.5,2.74,8,9,2.53
"Female",19,"Economics",81.4,9.5,3.6,6.2,5,4
"Male",21,"Mathematics",100,6.5,3.25,7.4,12,3.61
"Female",19,"Mathematics",79.1,8.6,2.81,6.4,9,3.25
"Male",20,"Mathematics",85.4,9.1,3.53,4.9,8,4
"Male",24,"Engineering",91.3,2.2,3.1,9,6,3.21
"Female",18,"Psychology",69.8,8.4,3.11,7.5,8,3.47
"Male",23,"Business",94.3,7.2,2.37,8.2,4,2.7
"Male",20,"Business",100,3.2,3.06,5.9,8,3.3
"Female",23,"Computer Science",82.4,4.9,3.26,8.8,5,3.45
"Male",24,"Engineering",68.1,6.4,3.77,7.7,6,3.96
"Male",24,"Economics",84,5.6,2.72,7.2,12,3.32
"Male",22,"Economics",51.6,3.7,4,8.5,4,3.74
"Female",18,"Business",90.1,4.4,3.38,6.5,5,3.81
"Female",20,"Psychology",91.8,5.2,2.34,8.9,16,2.25
"Female",22,"Mathematics",100,3.2,2.68,6,10,2.82
"Female",24,"Computer Science",82.1,5.6,3.81,7,9,4
"Male",20,"Psychology",91.1,2.6,3.72,5.6,10,3.93
"Male",23,"Business",72.1,8.6,3.11,5.3,7,3.18
"Female",22,"Engineering",79.7,7,3.17,6.3,15,3.54
"Male",22,"Computer Science",62.1,6.5,2.52,6.8,9,2.72
"Male",18,"Business",82.1,5,3.76,7.8,8,4
"Male",19,"Economics",80.4,4.6,2.61,6,8,2.91
"Male",23,"Computer Science",89.5,7.1,3.52,7.9,10,4
"Female",23,"Business",75.6,1.9,3.78,6.5,5,3.88
"Male",22,"Economics",86.3,2.4,3.12,6.3,9,3.48
"Male",22,"Economics",80,5.7,3.58,7.9,14,3.85
"Male",18,"Mathematics",80,3.9,4,6.2,8,4
"Female",19,"Engineering",86.2,2.8,3.23,9.7,8,3.41
"Male",23,"Mathematics",85.6,7.4,3.01,7.6,8,3.39
"Male",24,"Business",96.4,4.4,3.07,4.9,10,3.27
"Female",21,"Psychology",83.2,4.9,2.73,6.8,9,2.99
"Female",21,"Mathematics",79.8,7.5,2.72,6,6,2.87
"Male",19,"Psychology",82.3,3.7,3.32,4.5,8,3.73
"Male",20,"Economics",74.3,11.2,3.02,8.6,4,3.43
"Male",18,"Business",79.6,2.1,3.26,8.6,10,2.97
"Male",19,"Engineering",100,7.4,2.36,5.9,8,2.85
"Male",21,"Psychology",71.3,2.9,3.05,8.1,6,2.76
"Male",22,"Business",80.8,6.8,3.62,8.3,15,4
"Male",21,"Psychology",79.2,2.6,2.54,7,6,2.53
"Male",22,"Mathematics",81.3,1.5,3.11,8.4,8,3.24
"Female",18,"Business",80,6.8,2.17,7.4,3,2.56
"Female",22,"Mathematics",89.2,3.3,2.45,8.7,4,2.65
"Female",19,"Computer Science",59.3,1.6,3.5,5.2,12,3.04
"Male",22,"Business",100,7,2.95,7.2,11,3.51
"Male",20,"Psychology",94.5,4.6,4,7.3,10,4
"Female",19,"Computer Science",66.4,3.3,3.32,5.3,14,3.17
"Male",18,"Mathematics",51,5,3.37,5.4,6,3.02
"Male",19,"Mathematics",70.3,3.7,2.56,4.6,5,2.35
"Female",20,"Psychology",81.4,3.4,2.91,7.1,9,3.13
"Female",18,"Computer Science",100,6.4,2.73,6.3,8,3.09
"Female",21,"Economics",93.1,4.6,2.57,5.1,8,2.97
"Male",20,"Engineering",57.9,2.5,3.43,8.8,10,3.08
"Male",18,"Psychology",74.7,4,3.53,7.6,6,3.75
"Female",24,"Mathematics",84.2,6.3,3.3,5.9,5,3.59
"Male",22,"Business",88.8,2,2.69,7.3,4,3.09
"Female",19,"Computer Science",65.3,7.8,3.27,6.6,12,3.66
"Female",18,"Economics",83,4.5,2.14,4.7,7,2.39
"Female",19,"Engineering",74.2,4.3,3.76,7.4,12,3.88
"Male",22,"Business",68.4,4.5,2.45,9.5,5,2.46
"Male",18,"Computer Science",88.9,9.7,2.54,9.1,7,3
"Female",21,"Economics",96.6,4,3.16,7.2,10,3.41
"Female",24,"Psychology",97.6,3.3,3.2,6.3,11,3.38
"Female",24,"Economics",93.6,3.7,3.06,7.8,7,3.53
"Male",20,"Psychology",77.5,6.8,2.54,7.4,6,2.74
"Male",18,"Computer Science",95.7,5.8,3.67,6.8,10,4
"Female",22,"Economics",89.6,4.1,2.26,9.8,2,2.52
"Female",18,"Engineering",87,12.4,2.36,6.4,7,2.96
"Female",19,"Economics",75.8,5.5,3.05,8.4,8,2.92
"Male",23,"Computer Science",77.5,2.3,2.47,7.2,6,2.54
"Female",18,"Business",86.1,1,3.71,7.2,11,4
"Female",24,"Business",100,5.8,2.51,4.5,6,2.78
"Female",24,"Economics",89.5,3.4,3.88,8.7,6,4
"Male",24,"Economics",75.8,1.5,3.62,8.3,5,3.39
"Male",21,"Psychology",72.5,3.8,3.72,7.3,10,3.75
"Female",18,"Computer Science",77.6,6.1,4,8.6,15,4
"Male",20,"Psychology",100,3.6,3.14,7.6,9,3.42
"Male",18,"Engineering",79,4,2.59,5.1,6,2.6
"Female",23,"Business",98.6,0.9,3.05,5.5,10,3.05
"Male",24,"Mathematics",79.4,5.8,2.82,6.9,13,3.14
"Female",19,"Mathematics",88.9,1.3,2.75,4.5,8,2.79
"Male",24,"Computer Science",96.9,2.8,3.18,8.7,6,3.26
"Female",18,"Computer Science",76.4,4.8,2.94,6.7,12,3.22
"Female",21,"Mathematics",75.4,2.5,2.72,7.2,6,2.59
"Male",22,"Computer Science",100,2.8,2.98,5.5,6,3.18
"Male",18,"Business",99.8,4.6,3.37,8,10,3.68
"Male",18,"Engineering",96.9,4.9,3.58,6.8,3,3.81
"Male",20,"Engineering",96.8,4.1,2.3,6.5,5,2.84
"Female",21,"Psychology",91.9,0.8,2.95,9.1,9,2.99
"Female",23,"Business",100,1.1,3.03,9,10,3.19
"Male",22,"Computer Science",85.7,6.8,2.51,8.1,8,3.04
"Male",24,"Computer Science",93.7,3.2,3.04,7.3,6,3.37
"Male",19,"Psychology",63.2,13.6,3.17,6.2,6,3.79
"Female",18,"Psychology",72.6,4.7,3.36,6.6,7,3.56
"Male",23,"Computer Science",67,11,3.14,6.5,9,3.49
"Female",22,"Computer Science",100,3.6,2.66,7.6,7,3.04
"Female",19,"Business",46.7,3,4,7,7,3.58
"Female",23,"Psychology",79,5.9,3.51,7,12,3.48
"Male",21,"Business",40.1,7.6,3.38,9.3,6,3.4
"Female",21,"Economics",72.5,3.6,3.6,8.7,9,3.37
"Male",22,"Computer Science",77.6,5.8,3.22,5.8,3,3.23
"Male",24,"Mathematics",100,1.3,3.74,7.4,8,3.78
"Female",19,"Mathematics",90.9,2.3,3.13,5.8,7,3.46
"Female",21,"Economics",72.5,5.1,3.1,7.9,8,3.05
"Male",22,"Computer Science",100,3.2,3.42,9.9,9,3.74
"Male",21,"Psychology",85.3,4.8,3.89,6.5,6,4
"Male",21,"Mathematics",85.6,5.2,3.86,8.2,8,3.99
"Male",23,"Psychology",67,5.7,3.4,9.4,5,3.52
"Male",23,"Mathematics",70.1,6.7,3.36,6.8,8,3.73
"Male",21,"Psychology",72.6,6.8,3.45,7.7,3,3.65
"Male",20,"Mathematics",85.7,2,3.59,9.6,8,3.66
"Female",23,"Psychology",86.2,3.7,3.75,5.6,10,4
"Female",19,"Economics",100,3.6,2.98,5.4,12,3.06
"Female",22,"Business",90.8,3.9,3.76,5.1,6,4
"Male",22,"Psychology",44.4,3.4,3.27,8.1,8,2.84
"Female",24,"Business",88.9,4.1,3.43,5.5,5,3.67
"Female",19,"Business",63.2,2.7,3.79,7.8,5,3.74
"Female",19,"Computer Science",70.5,6.5,3.47,9,7,3.36
"Female",19,"Economics",72.8,5.2,3.56,6,6,3.48
"Female",24,"Business",75,2.7,2.91,5.9,10,2.82
"Male",19,"Engineering",64.4,4.1,3.85,8,10,3.91
"Male",18,"Business",88.1,10.4,3.45,7.1,10,4
"Female",24,"Psychology",63.8,2,3.16,4,10,2.92
"Female",22,"Business",90.4,2.3,3.65,9.3,13,3.76
"Female",18,"Psychology",100,6.6,4,7.8,7,4
"Male",24,"Psychology",65.1,9.2,2.52,6.4,7,2.65
"Male",21,"Engineering",80.7,4.9,2.7,6.4,7,3.15
"Male",21,"Business",47.1,4.3,4,8.1,11,3.51
"Female",22,"Business",80.5,1.8,3.31,6.9,10,3.73
"Female",21,"Mathematics",94.6,3.1,3.2,7.1,10,3.42
"Male",19,"Mathematics",95.8,3,3.04,7.2,14,3.47
"Male",24,"Computer Science",86.2,3.1,3.7,5.8,6,4
"Male",18,"Psychology",98.3,2.5,4,6.5,6,4
"Female",19,"Engineering",100,1.7,2.77,6.7,3,3.03
"Female",21,"Mathematics",100,5.9,3.05,5.9,8,3.58
"Female",23,"Business",77.2,5,2.92,7.4,7,3.09
"Male",18,"Computer Science",63.2,1.7,3.47,7.7,3,3.52
"Female",19,"Engineering",78.9,4.1,3.71,9.5,6,3.56
"Male",24,"Economics",70.8,3.3,3.91,5.9,6,3.79
"Female",22,"Business",91.8,9.8,3.48,8.3,5,4
"Male",19,"Business",67.3,8,4,9.1,8,4
"Male",23,"Economics",83.9,9.8,2.81,8.4,5,3.54
"Female",21,"Psychology",97.6,3,2.68,6.3,3,2.82
"Female",18,"Psychology",83.5,1.2,3.83,6.5,4,4
"Male",22,"Mathematics",70.8,1.9,3.16,9.3,4,2.83
"Female",18,"Mathematics",100,3.1,2.41,6.7,6,2.56
"Male",22,"Business",56.8,3.5,2.94,7,10,2.71
"Male",24,"Business",80.1,9.9,3.23,6.3,6,3.86
"Male",18,"Mathematics",84.4,6.5,2.78,8.2,11,2.96
"Male",21,"Economics",85.2,5.1,2.59,4,7,2.85
"Male",24,"Mathematics",87.7,8,3,5.8,10,3.35
"Male",24,"Business",94.2,5.6,2.57,5.5,10,3.05
"Male",22,"Engineering",84.5,6.2,3.42,9.4,9,3.86
"Female",20,"Business",79.5,3.3,2.13,7.3,6,2.24
"Male",18,"Engineering",78.9,1.5,3.15,6.7,9,3.26
"Female",18,"Engineering",75.8,1.3,3.36,6.7,7,3.36
"Male",19,"Business",96.8,1.3,3.05,4.9,7,3.03
"Female",22,"Computer Science",75.3,5.9,3.65,9,8,3.87
"Male",23,"Mathematics",97.7,2.4,2.41,6.5,8,2.53
"Male",20,"Psychology",85.3,3.3,2.75,7.9,10,2.94
"Male",21,"Business",77.2,1.6,2.93,6,7,2.77
"Male",19,"Engineering",94.3,7.5,3.46,6.9,5,3.86
"Male",20,"Business",74.1,4,3.21,5.6,11,2.97
"Female",22,"Mathematics",94.6,4.6,4,6.6,5,4
"Female",20,"Economics",88.2,4.9,2.7,8.6,4,3.07
"Female",24,"Engineering",76.1,5.3,2.4,7.2,5,2.48
"Female",18,"Psychology",92.9,7.7,3.99,7.6,13,4
"Male",24,"Psychology",93.2,6,2.38,7.1,9,2.98
"Male",18,"Psychology",100,2.1,3.44,9.4,6,3.55
"Male",19,"Economics",99.5,2.3,2.61,5.8,10,2.91
"Male",22,"Computer Science",92.4,14,2.07,6.8,9,2.79
"Male",22,"Engineering",68.1,6.9,2.91,7.3,12,3.04
"Male",20,"Economics",100,12.6,3.55,5.5,8,4
"Male",19,"Engineering",63.9,3.5,2.49,7.2,9,2.33
"Male",22,"Economics",99.2,9.2,3.39,7,9,4
"Female",23,"Economics",91.5,5.4,3.48,7.2,10,3.86
"Female",23,"Computer Science",67.4,4.8,2.46,7.2,5,2.74
"Male",24,"Engineering",83.1,4.1,2.99,6,11,3.43
"Female",18,"Economics",83.8,6.4,3.89,4.6,9,4
"Female",20,"Computer Science",100,5.5,3.43,7.3,7,3.68
"Male",21,"Business",74.3,3.6,2.97,5.7,11,2.99
"Male",18,"Mathematics",81.1,2.8,3.31,6.9,5,3.75
"Male",19,"Economics",50,3.7,2.76,5.9,5,2.59
"Female",22,"Psychology",100,4,3.66,4.8,9,3.72
"Female",18,"Computer Science",68.9,3.2,3.66,7.5,9,3.5
"Male",21,"Computer Science",89.9,2.3,3.16,8.1,3,3.42
"Male",21,"Economics",83.5,4.2,3.22,8.7,5,3.3
"Female",23,"Computer Science",83.5,5.1,2.6,6.3,9,2.81
"Male",19,"Business",97.1,4.7,2.42,7.1,13,2.82
"Male",18,"Computer Science",100,1.9,2.91,7.5,5,3.17
"Female",20,"Mathematics",88.8,9.8,3.06,8.5,7,3.65
"Female",18,"Mathematics",94.8,11.1,3.63,4.4,11,4
"Female",23,"Psychology",89.9,5.8,3.56,4.8,5,3.9
"Female",24,"Business",100,6.5,3.19,9.1,6,3.48
"Female",21,"Mathematics",78.1,4.6,3.7,4.5,8,3.78
"Male",19,"Economics",100,5,2.63,8.4,7,2.87
"Female",19,"Engineering",100,1.2,3.64,9,6,3.69
"Male",20,"Engineering",100,3.8,2.7,8.2,9,3
"Female",19,"Engineering",75.1,3.9,3.72,5.5,5,3.73
"Male",23,"Economics",82.5,10.9,3.09,5.7,3,3.51
"Female",23,"Computer Science",88.6,3.4,2.1,6.9,10,2.47
"Male",23,"Economics",64.4,9.7,3.47,9.6,9,3.77
"Male",19,"Computer Science",100,4.1,3.5,9.6,9,3.74
"Male",19,"Engineering",84.8,3.1,2.87,7.4,9,3.31
"Male",23,"Psychology",89.3,1.3,2.91,4.6,14,2.83
"Female",19,"Psychology",76.3,4.9,3.02,7.2,7,3.3
"Female",19,"Computer Science",65.1,2.5,2.14,6.7,4,2.07
"Male",21,"Engineering",75.9,1.4,1.92,7,5,1.88
"Male",18,"Economics",88.3,5.8,3.75,4.5,10,3.9
"Male",22,"Psychology",95.1,5,2.69,7.4,7,3.17
"Male",19,"Computer Science",87.4,5.3,4,4.7,10,4
"Male",22,"Economics",90.2,4.1,3.79,4,6,4
"Female",24,"Engineering",79.9,2.6,3.88,7.3,12,3.83
"Male",22,"Business",92.4,2.1,2.77,9.9,6,3.01
"Male",21,"Engineering",100,9,2.3,5.7,13,2.63
"Male",19,"Engineering",95.6,6.1,2.56,6.3,7,2.84
"Male",23,"Economics",97.1,7,2.88,8.3,8,3.46
"Male",22,"Economics",89.4,3.7,1.91,8.7,8,2.05
"Female",19,"Mathematics",62.5,2.4,2.86,7.2,13,2.99
"Male",20,"Mathematics",69.3,2.3,3,5.9,9,2.7
"Male",24,"Economics",91.8,4.3,2.45,9,7,2.77
"Male",23,"Economics",84.8,2.5,2.58,5.2,5,2.78
"Male",20,"Business",91.6,1.1,2.99,6.2,9,3.38
"Male",20,"Business",100,5.6,3.28,7.9,8,3.67
"Female",22,"Engineering",95.9,7,2.65,4.6,8,2.87
"Female",20,"Psychology",100,2.9,3.25,7.6,8,3.53
"Female",21,"Business",86.4,1.4,3.17,8.7,7,3.42
"Male",21,"Engineering",72.9,4.5,3.12,9.5,3,2.92
"Male",22,"Computer Science",84.1,3.7,2.77,6.4,6,2.92
"Male",19,"Mathematics",72.9,3.2,2.43,6.3,9,2.57
"Female",18,"Psychology",100,5.2,3.95,8.1,6,4
"Female",19,"Engineering",96.9,4.4,3.42,6.1,6,3.67
"Male",19,"Economics",92.8,5.1,3.6,6.5,5,4
"Male",19,"Computer Science",100,4.2,3.06,7.5,12,3.25
"Male",19,"Mathematics",54.7,2.5,3.02,7.6,7,2.8
"Female",23,"Computer Science",93.8,2.4,3.35,4.1,7,3.44
"Female",18,"Engineering",65.3,4.1,2.18,5.3,10,2.03
"Male",23,"Business",84.9,6.7,2.54,4.3,10,3
"Male",20,"Mathematics",80.3,4.3,2.7,4.5,10,3.13
"Female",24,"Computer Science",94.9,2.7,2.87,5.3,11,2.87
"Male",19,"Business",88.4,4.5,2.66,6.7,12,2.89
"Male",24,"Psychology",100,4.6,3.27,6.8,9,3.55
"Male",21,"Engineering",76,2.5,3.14,4,8,3.19
"Female",22,"Engineering",95.6,11,3.8,5.6,13,4
"Male",22,"Mathematics",87.4,6.5,4,4.7,9,4
"Male",23,"Computer Science",60.5,3.7,2.47,6.7,7,2.46
"Female",23,"Psychology",71.2,10.6,3.17,6,8,3.44
"Male",21,"Economics",82.8,4.9,3.17,8.9,10,3.34
"Male",19,"Mathematics",100,4.7,3.09,6.8,5,3.63
"Male",24,"Economics",92,8.5,2.56,6.1,13,3.03
"Male",24,"Mathematics",67.5,6.5,2.64,6.6,14,2.83
"Female",18,"Computer Science",82.9,5.3,3.22,6,7,3.57
"Male",20,"Psychology",100,3.2,2.63,9,11,2.84
"Male",22,"Computer Science",86.7,4.1,3.18,6.5,6,3.47
"Female",20,"Engineering",80.1,3.7,2.98,7.7,4,3.23
"Female",18,"Economics",92.4,2.7,3.17,8.2,6,3.33
